house_id,house_location,fp_seg_num,fp_perimeter_len,seg_numTOunique_lengths,fp_avg_seg_len_3long,fp_avg_seg_len_3short,ratio_3lngTO3hrt,footprint_area,boundingbox_area,bbTOfp_ratio,bb_rotation,vector,bb_0_180_axis_len,bb_90_270_axis_len,bb_lngTOshrt_ratio
913,Moreton_Bay_Mixed,4,46.137,1,11.56,11.488,1.006,133.03,134.24,1.009,56,"{-0.829,0.559,0}",11.696,11.477,1.019
914,Moreton_Bay_Mixed,10,54.238,1,10.775,1.733,6.217,159.485,185.542,1.163,12,"{0.208,0.978,0}",15.114,12.276,1.231
915,Moreton_Bay_Mixed,4,41.175,1,11.381,9.17,1.241,95.426,96.811,1.015,8,"{0.139,0.99,0}",13.683,7.075,1.934
916,Moreton_Bay_Mixed,14,57.918,1,7.673,0.958,8.006,161.582,208.046,1.288,56,"{0.829,0.559,0}",15.988,13.013,1.229
917,Moreton_Bay_Mixed,18,53.165,1,7.264,0.434,16.757,143.045,171.562,1.199,56,"{0.829,0.559,0}",15.665,10.952,1.43
918,Moreton_Bay_Mixed,16,77.088,1,11.663,0.514,22.703,285.073,333.105,1.168,8,"{0.139,0.99,0}",19.29,17.269,1.117
919,Moreton_Bay_Mixed,20,70.414,1,10.403,0.51,20.409,229.003,268.491,1.172,24,"{-0.407,0.914,0}",18.949,14.169,1.337
920,Moreton_Bay_Mixed,9,90.896,1,15.815,4.957,3.19,336.337,565.773,1.682,64,"{0.899,0.438,0}",28.443,19.892,1.43
921,Moreton_Bay_Mixed,8,43.246,1,8.656,2.3,3.763,104.68,118.517,1.132,34,"{0.559,0.829,0}",11.18,10.601,1.055
922,Moreton_Bay_Mixed,8,54.662,1,12.534,2.06,6.084,168.878,181.923,1.077,12,"{0.208,0.978,0}",16.239,11.203,1.45
923,Moreton_Bay_Mixed,12,70.828,1,10.896,1.192,9.138,243.338,293.402,1.206,16,"{0.276,0.961,0}",23.276,12.605,1.847
924,Moreton_Bay_Mixed,6,48.213,1,11.496,4.575,2.513,134.754,145.706,1.081,12,"{0.208,0.978,0}",12.305,11.841,1.039
925,Moreton_Bay_Mixed,10,90.123,1,17.452,2.291,7.616,376.823,437.273,1.16,80,"{-0.985,0.174,0}",31.106,14.058,2.213
926,Moreton_Bay_Mixed,6,61.963,1,13.324,7.33,1.818,190.157,243.042,1.278,56,"{0.829,0.559,0}",16.015,15.176,1.055
927,Moreton_Bay_Mixed,4,53.076,1,13.799,12.691,1.087,173.516,177.219,1.021,80,"{0.985,0.174,0}",15.002,11.813,1.27
928,Moreton_Bay_Mixed,10,84.208,1,15.757,2.102,7.495,375.037,429.963,1.146,82,"{-0.99,0.139,0}",24.772,17.357,1.427
929,Moreton_Bay_Mixed,6,57.267,1,12.963,6.126,2.116,146.434,207.467,1.417,32,"{-0.53,0.848,0}",15.835,13.102,1.209
930,Moreton_Bay_Mixed,14,88.345,1,14.913,0.989,15.08,343.277,398.927,1.162,56,"{0.829,0.559,0}",24.496,16.285,1.504
931,Moreton_Bay_Mixed,6,48.808,1,11.31,4.959,2.281,122.491,137.553,1.123,24,"{0.407,0.914,0}",16.049,8.571,1.873
932,Moreton_Bay_Mixed,14,72.82,1,9.623,2.067,4.655,201.447,334.439,1.66,54,"{0.809,0.588,0}",18.384,18.192,1.011
933,Moreton_Bay_Mixed,8,62.023,1,11.758,3.583,3.282,172.063,238.361,1.385,80,"{-0.985,0.174,0}",17.033,13.994,1.217
934,Moreton_Bay_Mixed,8,77.041,1,14.274,6.663,2.142,275.92,371.427,1.346,82,"{-0.99,0.139,0}",20.767,17.886,1.161
935,Moreton_Bay_Mixed,10,51.748,1,8.4,1.461,5.749,132.352,160.499,1.213,40,"{0.643,0.766,0}",16.36,9.81,1.668
936,Moreton_Bay_Mixed,10,67.6,1,12.703,1.527,8.32,247.179,276.958,1.12,8,"{0.139,0.99,0}",17.082,16.214,1.054
937,Moreton_Bay_Mixed,8,51.279,1,10.232,2.515,4.068,136.114,163.255,1.199,44,"{-0.695,0.719,0}",15.16,10.769,1.408
938,Moreton_Bay_Mixed,10,57.138,1,11.397,1.584,7.194,165.103,193.384,1.171,82,"{-0.99,0.139,0}",18.274,10.583,1.727
939,Moreton_Bay_Mixed,6,72.407,1,17.018,7.118,2.391,265.464,312.234,1.176,10,"{0.174,0.985,0}",22.655,13.782,1.644
940,Moreton_Bay_Mixed,12,55.426,1,10.222,1.151,8.877,153.401,193.812,1.263,82,"{-0.99,0.139,0}",14.519,13.349,1.088
941,Moreton_Bay_Mixed,20,50.757,1,6.657,0.456,14.61,113.686,150.917,1.327,66,"{0.914,0.407,0}",16.242,9.292,1.748
942,Moreton_Bay_Mixed,6,56.988,1,12.669,6.327,2.002,172.798,205.857,1.191,82,"{-0.99,0.139,0}",14.559,14.139,1.03
943,Moreton_Bay_Mixed,10,56.54,1,8.575,2.548,3.365,148.562,199.599,1.344,80,"{-0.985,0.174,0}",15.548,12.837,1.211
944,Moreton_Bay_Mixed,20,68.118,1,10.93,0.542,20.155,135.847,201.822,1.486,84,"{0.995,0.105,0}",24.88,8.112,3.067
945,Moreton_Bay_Mixed,8,69.724,1,12.452,5.793,2.15,220.114,302.288,1.373,8,"{0.139,0.99,0}",20.357,14.85,1.371
946,Moreton_Bay_Mixed,8,60.255,1,10.865,4.536,2.395,166.255,227.241,1.367,80,"{-0.985,0.174,0}",16.165,14.057,1.15
947,Moreton_Bay_Mixed,14,77.902,1,10.447,1.126,9.277,212.569,365.54,1.72,38,"{0.616,0.788,0}",20.148,18.143,1.11
948,Moreton_Bay_Mixed,16,62.413,1,8.094,0.979,8.27,144.865,226.923,1.566,12,"{0.208,0.978,0}",16.458,13.788,1.194
949,Moreton_Bay_Mixed,12,60.975,1,9.163,1.547,5.922,171.375,216.026,1.261,68,"{-0.927,0.375,0}",19.807,10.907,1.816
950,Moreton_Bay_Mixed,14,62.923,1,7.548,1.699,4.442,158.371,237.894,1.502,64,"{-0.899,0.438,0}",19.113,12.447,1.536
951,Moreton_Bay_Mixed,14,51.168,1,7.281,0.602,12.086,131.569,160.544,1.22,80,"{-0.985,0.174,0}",14.907,10.769,1.384
